"name","mean"
"The former Yugoslav Republic of Macedonia",0.0451309435054081
"Timor-Leste",-0.0215014656315643
"Togo",0.00173025413944883
"Tonga",-0.00288
"Trinidad and Tobago",-0.0215771191952545
"Tunisia",0.017476920316355
"Turkey",0.0120274589150391
"Turkmenistan",0.0483332198667676
"Tuvalu",0.003
"Uganda",0.0136914709804557
"Ukraine",0.0380121346839813
"United Arab Emirates",0.00925111154438358
"United Kingdom",0.0115357668643123
"United Republic of Tanzania",0.013372871730349
"United States",-0.0230544315166227
"Uruguay",-0.0130124279562926
"Uzbekistan",0.0300233266626598
"Vanuatu",-0.01878
"Venezuela",-0.0185006902270392
"Viet Nam",0.00498568784098063
"Yemen",0.0161503713355986
"Zambia",0.00561066102337275
"Zimbabwe",0.00156498699193616
